Date,Open,High,Low,Close,Volume
6/24/2013,631.799988,633.849976,623.75,625.349976,2692013
6/25/2013,626,646.400024,622.400024,634,4671608
6/26/2013,631.5,637.650024,620,622.849976,2619005
6/27/2013,634,652.700012,622.349976,646.5,6750890
6/28/2013,649.5,673.200012,649.099976,669.5,5270670
7/1/2013,669,674,664.650024,668.75,2459671
7/2/2013,668.700012,668.75,654.299988,656.549988,2295788
7/3/2013,654,654.700012,643.599976,650.650024,3346565
7/4/2013,653.799988,657.450012,645.700012,655.150024,2397765
7/5/2013,660.099976,672.75,658.5,667.75,2385874
7/8/2013,664,667.450012,652.75,660.450012,1792324
7/9/2013,662.200012,673.75,662.200012,670.299988,1760048
7/10/2013,670.25,671.900024,656.150024,659.299988,1784645
7/11/2013,667,686.700012,666.049988,683.25,2649892
7/12/2013,687,697.700012,681.799988,695.75,3908713
7/15/2013,691,698.049988,684,695.450012,2127972
7/16/2013,679,684.5,669.950012,678.700012,2911846
7/17/2013,677.799988,680.799988,647.900024,662.900024,5658497
7/18/2013,669.900024,688.5,656.950012,684.099976,3415970
7/19/2013,688.049988,691.950012,673.150024,680,3114605
7/22/2013,676,687,676,682.049988,1615108
7/23/2013,687.900024,690,681.049988,683.599976,1853696
7/24/2013,674,676,653.5,659.950012,3657187
7/25/2013,660.650024,666,650.150024,653.849976,4066814
7/26/2013,656,656.25,638,644.099976,2339123
7/29/2013,643,643,629.650024,632.5,3730556
7/30/2013,630.75,635,620.099976,625.349976,3672771
7/31/2013,621,621.799988,606.900024,609.75,6706130
8/1/2013,613.900024,637.799988,612.400024,632.200012,5861652
8/2/2013,630,634.799988,626.849976,631.25,5003962
8/5/2013,631.549988,635.450012,615,632.700012,3399593
8/6/2013,631,631.349976,606.5,608.650024,4911295
8/7/2013,609.950012,614.349976,600,601.200012,5689114
8/8/2013,604,617.5,600,610.5,5115362
8/12/2013,610.5,610.799988,598.650024,602.200012,3925217
8/13/2013,603.849976,624.799988,598.150024,620.5,3675598
8/14/2013,622,623.650024,608.650024,621.349976,3575927
8/16/2013,621.349976,622,584.900024,587.900024,7014892
8/19/2013,587,588.599976,570.299988,584.700012,5004610
8/20/2013,574.950012,589.900024,566.5,584.75,6431746
8/21/2013,606,619.349976,590,593.349976,7227149
8/22/2013,589,603.700012,570,588.700012,7562673
8/23/2013,592,609.150024,588.299988,607.549988,5174611
8/26/2013,612.349976,622.799988,602.549988,611.299988,3651902
8/27/2013,597.299988,600,555.450012,561.900024,13677093
8/28/2013,555.700012,572,528,561.950012,9266888
8/29/2013,568,582.5,568,572.049988,10192751
8/30/2013,571,600,570.650024,594,9154229
9/2/2013,598,604.349976,582.5,589.5,4878929
9/3/2013,596.900024,596.900024,557.049988,562.549988,4535002
9/4/2013,567.450012,576.849976,559.150024,564.049988,5235450
9/5/2013,584,622.900024,584,609.5,8311562
9/6/2013,611,620,586.75,616.200012,4749304
9/10/2013,616.200012,641,616.200012,638,5074709
9/11/2013,633,650,625.549988,647.25,3172598
9/12/2013,642.5,646,627.599976,633.950012,4419134
9/13/2013,632.450012,634.5,621,629.200012,3875780
9/16/2013,637.5,648.900024,629,642.799988,3034804
9/17/2013,638,645,633.599976,642.25,2108022
9/18/2013,643.599976,654.900024,631.150024,650.5,2747404
9/19/2013,680,689.900024,676.299988,683.200012,7320226
9/20/2013,682.5,686.450012,635.25,659.049988,6181538
9/23/2013,651,652.349976,633.099976,641.950012,3496310
9/24/2013,633.049988,644.349976,629.950012,638.450012,4543797
9/25/2013,638,641.700012,613.200012,620.599976,5245230
9/26/2013,621.349976,626,618,621.150024,5645610
9/27/2013,622,624,605,608.900024,4102173
9/30/2013,606,612.849976,587.700012,593.049988,4265607
10/1/2013,598.799988,614.400024,589.349976,611.650024,3249277
10/3/2013,611.650024,639,610,636.200012,2443228
10/4/2013,635.5,647.400024,635,640.450012,3407094
10/7/2013,636.5,638.150024,618.25,634.299988,2480500
10/8/2013,650.5,654.549988,625.799988,632.650024,2942037
10/9/2013,625.200012,650.900024,623,649.150024,2167190
10/10/2013,649,649,633.349976,641.049988,2086321
10/11/2013,647.299988,663.75,639.349976,661.299988,3347566
10/14/2013,657.549988,669.299988,648.650024,667.5,3093930
10/15/2013,673,675,646.599976,652.450012,4035831
10/17/2013,652.450012,659.950012,642.549988,654.200012,3637897
10/18/2013,655.25,679.549988,655.25,676.599976,5320296
10/21/2013,674,678.799988,662.549988,671.25,2806356
10/22/2013,671,673.950012,665.200012,669,2189524
10/23/2013,669,669,653.799988,660.200012,3386239
10/24/2013,656.200012,675.75,656.200012,669.299988,3080482
10/25/2013,665.25,674.950012,663.150024,672.549988,2236718
10/28/2013,673,675,665.400024,667.900024,2095522
10/29/2013,668,689,655.549988,686.5,3805729
10/30/2013,686,687.5,675.75,679.349976,2547168
10/31/2013,676.200012,685.049988,673.400024,680.799988,4548889
11/1/2013,681.599976,688,678.200012,683.799988,3910611
11/5/2013,683.799988,685,673,676.25,3564618
11/6/2013,678.900024,679.200012,665.25,668.900024,1152663
11/7/2013,670,677.5,656.900024,665.400024,1947285
11/8/2013,663.400024,667.650024,644.650024,652.5,3370190
11/11/2013,644,660.700012,616.700012,654.25,2804076
11/12/2013,652.549988,663.049988,643.349976,645.950012,2245080
11/13/2013,639,647.450012,628.349976,633.700012,2640271
11/14/2013,638,649.900024,638,642.200012,3156715
11/18/2013,642.200012,670,642.200012,668.799988,3718480
11/19/2013,668.400024,668.400024,657.450012,660.049988,1697259
11/20/2013,656.700012,659,646.400024,649.549988,2092524
11/21/2013,644.549988,645.599976,635.150024,637.650024,3196914
11/22/2013,642.5,646.900024,635.099976,642.150024,1873096
11/25/2013,648.049988,661.75,648.049988,659.75,4037635
11/26/2013,657.700012,659.900024,648.400024,652.950012,3619629
11/27/2013,651.099976,658.75,644.099976,653.549988,2148253
11/28/2013,655.599976,663,648.049988,653.400024,3693433
11/29/2013,655,668.900024,655,661.299988,2392770
12/2/2013,662,665,658.049988,661.299988,1714653
12/3/2013,660,662.200012,652.650024,655.75,2572070
12/4/2013,654.900024,659.549988,653.450012,657.599976,2619152
12/5/2013,671.549988,689.900024,671.549988,688.099976,8004998
12/6/2013,684.900024,689.599976,678.25,682.700012,4017308
12/9/2013,710,717.400024,692.549988,696.650024,6316407
12/10/2013,692.349976,701.849976,690,696.700012,6266220
12/11/2013,690.099976,701.799988,686.900024,695.549988,3072444
12/12/2013,693.200012,700.549988,690.5,695.200012,3216924
